Area,Element Code,Element,Item Code,Item,Year,Unit,Value,Flag Description
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2009,m3,2102014,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2010,m3,2123789,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2011,m3,1874278,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2012,m3,1899200,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2013,m3,1904277,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2014,m3,2227945,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2015,m3,1772771,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2016,m3,2352264,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2017,m3,2671159,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2018,m3,2429674,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2019,m3,1924864,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2020,m3,1740730,Figure from international organizations
United States of America,5916,Export Quantity,1670,"Industrial roundwood, non-coniferous non-tropical (export/import)",2021,m3,2131381,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1961,m3,131235008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1962,m3,142280000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1963,m3,142166000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1964,m3,150804000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1965,m3,153778000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1966,m3,157318000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1967,m3,155902000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1968,m3,170345008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1969,m3,158025008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1970,m3,156468000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1971,m3,172611008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1972,m3,162839008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1973,m3,163500000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1974,m3,157034000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1975,m3,152786000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1976,m3,173460000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1977,m3,179974000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1978,m3,193142000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1979,m3,189178000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1980,m3,154061008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1981,m3,146980000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1982,m3,136200000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1983,m3,170341008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1984,m3,191904000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1985,m3,195867008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1986,m3,213397008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1987,m3,228550000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1988,m3,228750000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1989,m3,223800000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1990,m3,218600000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1991,m3,178300000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1992,m3,185500000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1993,m3,170308992,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1994,m3,175743008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1995,m3,173404000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1996,m3,171386000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1997,m3,176391008,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1998,m3,172272000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",1999,m3,180221000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2000,m3,176803000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2001,m3,167641000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2002,m3,172973000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2003,m3,174211000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2004,m3,186490000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2005,m3,192678000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2006,m3,182390000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2007,m3,166160000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2008,m3,137469000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2009,m3,110294000,Figure from international organizations
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2010,m3,117644000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2011,m3,125285000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2012,m3,118323000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2013,m3,121323000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2014,m3,123897000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2015,m3,128472000,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2016,m3,132462000,Imputed value
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2017,m3,136965708,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2018,m3,140768540,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2019,m3,142587215,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2020,m3,147987600,Official figure
United States of America,5516,Production,1601,"Sawlogs and veneer logs, coniferous",2021,m3,150701600,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1961,m3,258000,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1962,m3,170700,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1963,m3,199100,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1964,m3,39500,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1965,m3,61200,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1966,m3,192500,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1967,m3,153400,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1968,m3,178500,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1969,m3,188800,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1970,m3,482400,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1971,m3,252300,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1972,m3,51100,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1973,m3,38400,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1974,m3,206600,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1975,m3,310400,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1976,m3,305300,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1977,m3,635600,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1978,m3,358200,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1979,m3,536100,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1980,m3,516700,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1981,m3,396700,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1982,m3,447400,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1983,m3,645300,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1984,m3,529200,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1985,m3,320900,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1986,m3,236100,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1987,m3,311000,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1988,m3,253200,Official figure
United States of America,5616,Import Quantity,1601,"Sawlogs and veneer logs, coniferous",1989,m3,110000,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1961,m3,1958000,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1962,m3,2050700,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1963,m3,3984400,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1964,m3,4632500,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1965,m3,5034600,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1966,m3,5973600,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1967,m3,8487400,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1968,m3,11203700,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1969,m3,10495700,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1970,m3,12180400,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1971,m3,10151400,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1972,m3,13860000,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1973,m3,14089600,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1974,m3,11450000,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1975,m3,11819000,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1976,m3,14329000,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1977,m3,13500000,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1978,m3,14941900,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1979,m3,17070208,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1980,m3,14084300,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1981,m3,10768300,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1982,m3,14110900,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1983,m3,15359500,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1984,m3,15263200,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1985,m3,16905808,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1986,m3,15802800,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1987,m3,17934896,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1988,m3,20812496,Official figure
United States of America,5916,Export Quantity,1601,"Sawlogs and veneer logs, coniferous",1989,m3,20640000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1961,m3,31010000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1962,m3,33219008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1963,m3,33277008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1964,m3,35824000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1965,m3,37807008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1966,m3,37241008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1967,m3,35258000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1968,m3,33984000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1969,m3,35117008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1970,m3,34551008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1971,m3,33984000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1972,m3,36109008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1973,m3,36440000,Imputed value
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1974,m3,33276000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1975,m3,27895008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1976,m3,30586000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1977,m3,31718000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1978,m3,36108000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1979,m3,37382000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1980,m3,37241008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1981,m3,35420000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1982,m3,25020000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1983,m3,31140000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1984,m3,32225008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1985,m3,30441008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1986,m3,36501008,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1987,m3,38030000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1988,m3,38960000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1989,m3,38600000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1990,m3,53800000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1991,m3,51200000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1992,m3,56200000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1993,m3,66392000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1994,m3,68560000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1995,m3,69470000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1996,m3,70116000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1997,m3,70721000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1998,m3,66220000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",1999,m3,67295000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2000,m3,65895000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2001,m3,62842000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2002,m3,61605000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2003,m3,55801000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2004,m3,61468000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2005,m3,60958000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2006,m3,59869000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2007,m3,56840000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2008,m3,51730000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2009,m3,36934000,Figure from international organizations
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2010,m3,30475000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2011,m3,33381000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2012,m3,31900000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2013,m3,32000000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2014,m3,32887000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2015,m3,31999000,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2016,m3,33967000,Imputed value
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2017,m3,34306670,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2018,m3,45068817,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2019,m3,44573047,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2020,m3,32249600,Official figure
United States of America,5516,Production,1604,"Sawlogs and veneer logs, non-coniferous",2021,m3,32770900,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1961,m3,220200,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1962,m3,282000,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1963,m3,244400,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1964,m3,255000,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1965,m3,247400,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1966,m3,240600,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1967,m3,195000,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1968,m3,207800,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1969,m3,181900,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1970,m3,171700,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1971,m3,128200,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1972,m3,126900,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1973,m3,113300,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1974,m3,140300,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1975,m3,76900,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1976,m3,64300,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1977,m3,68600,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1978,m3,80600,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1979,m3,66000,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1980,m3,60900,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1981,m3,61300,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1982,m3,82700,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1983,m3,102100,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1984,m3,136300,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1985,m3,128600,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1986,m3,119400,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1987,m3,62700,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1988,m3,55300,Official figure
United States of America,5616,Import Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1989,m3,80000,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1961,m3,224400,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1962,m3,315000,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1963,m3,325200,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1964,m3,288500,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1965,m3,368800,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1966,m3,440800,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1967,m3,439900,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1968,m3,430000,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1969,m3,363300,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1970,m3,312300,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1971,m3,273200,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1972,m3,426900,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1973,m3,518000,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1974,m3,565000,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1975,m3,300000,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1976,m3,428300,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1977,m3,453900,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1978,m3,501900,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1979,m3,583300,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1980,m3,687700,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1981,m3,711800,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1982,m3,422000,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1983,m3,505100,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1984,m3,568700,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1985,m3,503700,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1986,m3,629100,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1987,m3,644600,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1988,m3,922800,Official figure
United States of America,5916,Export Quantity,1604,"Sawlogs and veneer logs, non-coniferous",1989,m3,980000,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1961,m3,2866300,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1962,m3,2988000,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1963,m3,2732300,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1964,m3,1536600,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1965,m3,1578000,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1966,m3,1685000,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1967,m3,1494800,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1968,m3,1375600,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1969,m3,1143600,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1970,m3,1064700,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1971,m3,774100,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1972,m3,651500,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1973,m3,559300,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1974,m3,743000,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1975,m3,606300,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1976,m3,621600,Official figure
